cov_RPM,BRITE,sample,type,species
0,CD_molecules,SBBP1_FOOD_allbrites,FOOD,SB
0,CD_molecules,SBBP2_FOOD_allbrites,FOOD,SB
1.6,CD_molecules,SDBP3_FOOD_allbrites,FOOD,SD
0,CD_molecules,SDBP4_FOOD_allbrites,FOOD,SD
0,Cell_adhesion_molecules,SBBP1_FOOD_allbrites,FOOD,SB
0,Cell_adhesion_molecules,SBBP2_FOOD_allbrites,FOOD,SB
0,Cell_adhesion_molecules,SDBP3_FOOD_allbrites,FOOD,SD
0,Cell_adhesion_molecules,SDBP4_FOOD_allbrites,FOOD,SD
6229.4,Cell_cycle_-_Caulobacter,SBBP1_FOOD_allbrites,FOOD,SB
6624.12,Cell_cycle_-_Caulobacter,SBBP2_FOOD_allbrites,FOOD,SB
5311.16,Cell_cycle_-_Caulobacter,SDBP3_FOOD_allbrites,FOOD,SD
5866.08,Cell_cycle_-_Caulobacter,SDBP4_FOOD_allbrites,FOOD,SD
7556.11,Cell_growth_and_death,SBBP1_FOOD_allbrites,FOOD,SB
8113.38,Cell_growth_and_death,SBBP2_FOOD_allbrites,FOOD,SB
6503.68,Cell_growth_and_death,SDBP3_FOOD_allbrites,FOOD,SD
6769.06,Cell_growth_and_death,SDBP4_FOOD_allbrites,FOOD,SD
2458.29,Cell_motility,SBBP1_FOOD_allbrites,FOOD,SB
2369.98,Cell_motility,SBBP2_FOOD_allbrites,FOOD,SB
1682.28,Cell_motility,SDBP3_FOOD_allbrites,FOOD,SD
1568.73,Cell_motility,SDBP4_FOOD_allbrites,FOOD,SD
70.91,Cellular_community_-_eukaryotes,SBBP1_FOOD_allbrites,FOOD,SB
43.21,Cellular_community_-_eukaryotes,SBBP2_FOOD_allbrites,FOOD,SB
314.67,Cellular_community_-_eukaryotes,SDBP3_FOOD_allbrites,FOOD,SD
159.78,Cellular_community_-_eukaryotes,SDBP4_FOOD_allbrites,FOOD,SD
9728.61,Cellular_community_-_prokaryotes,SBBP1_FOOD_allbrites,FOOD,SB
11151.41,Cellular_community_-_prokaryotes,SBBP2_FOOD_allbrites,FOOD,SB
12585.26,Cellular_community_-_prokaryotes,SDBP3_FOOD_allbrites,FOOD,SD
10452.76,Cellular_community_-_prokaryotes,SDBP4_FOOD_allbrites,FOOD,SD
20647.03,Cellular_Processes,SBBP1_FOOD_allbrites,FOOD,SB
22723.04,Cellular_Processes,SBBP2_FOOD_allbrites,FOOD,SB
21913.54,Cellular_Processes,SDBP3_FOOD_allbrites,FOOD,SD
19649.54,Cellular_Processes,SDBP4_FOOD_allbrites,FOOD,SD
3547.91,Central_carbon_metabolism_in_cancer,SBBP1_FOOD_allbrites,FOOD,SB
2456.14,Central_carbon_metabolism_in_cancer,SBBP2_FOOD_allbrites,FOOD,SB
3725.3,Central_carbon_metabolism_in_cancer,SDBP3_FOOD_allbrites,FOOD,SD
3994.16,Central_carbon_metabolism_in_cancer,SDBP4_FOOD_allbrites,FOOD,SD
13.39,cGMP-PKG_signaling_pathway,SBBP1_FOOD_allbrites,FOOD,SB
26.46,cGMP-PKG_signaling_pathway,SBBP2_FOOD_allbrites,FOOD,SB
0,cGMP-PKG_signaling_pathway,SDBP3_FOOD_allbrites,FOOD,SD
0,cGMP-PKG_signaling_pathway,SDBP4_FOOD_allbrites,FOOD,SD
0,Chagas_disease,SBBP1_FOOD_allbrites,FOOD,SB
0,Chagas_disease,SBBP2_FOOD_allbrites,FOOD,SB
0,Chagas_disease,SDBP3_FOOD_allbrites,FOOD,SD
0,Chagas_disease,SDBP4_FOOD_allbrites,FOOD,SD
12058.35,Chaperones_and_folding_catalysts,SBBP1_FOOD_allbrites,FOOD,SB
11687.71,Chaperones_and_folding_catalysts,SBBP2_FOOD_allbrites,FOOD,SB
13215.06,Chaperones_and_folding_catalysts,SDBP3_FOOD_allbrites,FOOD,SD
12078.9,Chaperones_and_folding_catalysts,SDBP4_FOOD_allbrites,FOOD,SD
31.55,Chemical_carcinogenesis_-_DNA_adducts,SBBP1_FOOD_allbrites,FOOD,SB
15.22,Chemical_carcinogenesis_-_DNA_adducts,SBBP2_FOOD_allbrites,FOOD,SB
3.25,Chemical_carcinogenesis_-_DNA_adducts,SDBP3_FOOD_allbrites,FOOD,SD
0,Chemical_carcinogenesis_-_DNA_adducts,SDBP4_FOOD_allbrites,FOOD,SD
261.23,Chemical_carcinogenesis_-_reactive_oxygen_species,SBBP1_FOOD_allbrites,FOOD,SB
192.75,Chemical_carcinogenesis_-_reactive_oxygen_species,SBBP2_FOOD_allbrites,FOOD,SB
394.53,Chemical_carcinogenesis_-_reactive_oxygen_species,SDBP3_FOOD_allbrites,FOOD,SD
248.66,Chemical_carcinogenesis_-_reactive_oxygen_species,SDBP4_FOOD_allbrites,FOOD,SD
47.43,Chemical_carcinogenesis_-_receptor_activation,SBBP1_FOOD_allbrites,FOOD,SB
31.9,Chemical_carcinogenesis_-_receptor_activation,SBBP2_FOOD_allbrites,FOOD,SB
3.25,Chemical_carcinogenesis_-_receptor_activation,SDBP3_FOOD_allbrites,FOOD,SD
0,Chemical_carcinogenesis_-_receptor_activation,SDBP4_FOOD_allbrites,FOOD,SD
0,Chemokine_signaling_pathway,SBBP1_FOOD_allbrites,FOOD,SB
0,Chemokine_signaling_pathway,SBBP2_FOOD_allbrites,FOOD,SB
0,Chemokine_signaling_pathway,SDBP3_FOOD_allbrites,FOOD,SD
0,Chemokine_signaling_pathway,SDBP4_FOOD_allbrites,FOOD,SD
835.18,Chloroalkane_and_chloroalkene_degradation,SBBP1_FOOD_allbrites,FOOD,SB
1028.98,Chloroalkane_and_chloroalkene_degradation,SBBP2_FOOD_allbrites,FOOD,SB
995.07,Chloroalkane_and_chloroalkene_degradation,SDBP3_FOOD_allbrites,FOOD,SD
747.15,Chloroalkane_and_chloroalkene_degradation,SDBP4_FOOD_allbrites,FOOD,SD
363.96,Chlorocyclohexane_and_chlorobenzene_degradation,SBBP1_FOOD_allbrites,FOOD,SB
640.46,Chlorocyclohexane_and_chlorobenzene_degradation,SBBP2_FOOD_allbrites,FOOD,SB
503.38,Chlorocyclohexane_and_chlorobenzene_degradation,SDBP3_FOOD_allbrites,FOOD,SD
749.43,Chlorocyclohexane_and_chlorobenzene_degradation,SDBP4_FOOD_allbrites,FOOD,SD
0,Cholesterol_metabolism,SBBP1_FOOD_allbrites,FOOD,SB
0,Cholesterol_metabolism,SBBP2_FOOD_allbrites,FOOD,SB
70.89,Cholesterol_metabolism,SDBP3_FOOD_allbrites,FOOD,SD
15.74,Cholesterol_metabolism,SDBP4_FOOD_allbrites,FOOD,SD
826.83,Choline_metabolism_in_cancer,SBBP1_FOOD_allbrites,FOOD,SB
605.66,Choline_metabolism_in_cancer,SBBP2_FOOD_allbrites,FOOD,SB
917.48,Choline_metabolism_in_cancer,SDBP3_FOOD_allbrites,FOOD,SD
956.85,Choline_metabolism_in_cancer,SDBP4_FOOD_allbrites,FOOD,SD
0,Cholinergic_synapse,SBBP1_FOOD_allbrites,FOOD,SB
0,Cholinergic_synapse,SBBP2_FOOD_allbrites,FOOD,SB
0,Cholinergic_synapse,SDBP3_FOOD_allbrites,FOOD,SD
0,Cholinergic_synapse,SDBP4_FOOD_allbrites,FOOD,SD
0,Chromosome,SBBP1_FOOD_allbrites,FOOD,SB
0,Chromosome,SBBP2_FOOD_allbrites,FOOD,SB
0,Chromosome,SDBP3_FOOD_allbrites,FOOD,SD
0,Chromosome,SDBP4_FOOD_allbrites,FOOD,SD
17689.13,Chromosome_and_associated_proteins,SBBP1_FOOD_allbrites,FOOD,SB
19287.46,Chromosome_and_associated_proteins,SBBP2_FOOD_allbrites,FOOD,SB
20093.16,Chromosome_and_associated_proteins,SDBP3_FOOD_allbrites,FOOD,SD
20783.11,Chromosome_and_associated_proteins,SDBP4_FOOD_allbrites,FOOD,SD
0,Cilium_and_associated_proteins,SBBP1_FOOD_allbrites,FOOD,SB
0,Cilium_and_associated_proteins,SBBP2_FOOD_allbrites,FOOD,SB
0,Cilium_and_associated_proteins,SDBP3_FOOD_allbrites,FOOD,SD
0,Cilium_and_associated_proteins,SDBP4_FOOD_allbrites,FOOD,SD
0,Circadian_entrainment,SBBP1_FOOD_allbrites,FOOD,SB
0,Circadian_entrainment,SBBP2_FOOD_allbrites,FOOD,SB
0,Circadian_entrainment,SDBP3_FOOD_allbrites,FOOD,SD
0,Circadian_entrainment,SDBP4_FOOD_allbrites,FOOD,SD
37.58,Circulatory_system,SBBP1_FOOD_allbrites,FOOD,SB
12.59,Circulatory_system,SBBP2_FOOD_allbrites,FOOD,SB
0,Circulatory_system,SDBP3_FOOD_allbrites,FOOD,SD
3.68,Circulatory_system,SDBP4_FOOD_allbrites,FOOD,SD
176.04,Citrate_cycle_(TCA_cycle),SBBP1_FOOD_allbrites,FOOD,SB
198.57,Citrate_cycle_(TCA_cycle),SBBP2_FOOD_allbrites,FOOD,SB
149.32,Citrate_cycle_(TCA_cycle),SDBP3_FOOD_allbrites,FOOD,SD
73.99,Citrate_cycle_(TCA_cycle),SDBP4_FOOD_allbrites,FOOD,SD
0,Clavulanic_acid_biosynthesis,SBBP1_FOOD_allbrites,FOOD,SB
0,Clavulanic_acid_biosynthesis,SBBP2_FOOD_allbrites,FOOD,SB
0,Clavulanic_acid_biosynthesis,SDBP3_FOOD_allbrites,FOOD,SD
0,Clavulanic_acid_biosynthesis,SDBP4_FOOD_allbrites,FOOD,SD
14.62,Cobalamin_transport_and_metabolism,SBBP1_FOOD_allbrites,FOOD,SB
56.16,Cobalamin_transport_and_metabolism,SBBP2_FOOD_allbrites,FOOD,SB
24.98,Cobalamin_transport_and_metabolism,SDBP3_FOOD_allbrites,FOOD,SD
33.98,Cobalamin_transport_and_metabolism,SDBP4_FOOD_allbrites,FOOD,SD
0,Cocaine_addiction,SBBP1_FOOD_allbrites,FOOD,SB
0,Cocaine_addiction,SBBP2_FOOD_allbrites,FOOD,SB
0,Cocaine_addiction,SDBP3_FOOD_allbrites,FOOD,SD
0,Cocaine_addiction,SDBP4_FOOD_allbrites,FOOD,SD
16.82,Colorectal_cancer,SBBP1_FOOD_allbrites,FOOD,SB
17.02,Colorectal_cancer,SBBP2_FOOD_allbrites,FOOD,SB
3.85,Colorectal_cancer,SDBP3_FOOD_allbrites,FOOD,SD
0,Colorectal_cancer,SDBP4_FOOD_allbrites,FOOD,SD
0,Cortisol_synthesis_and_secretion,SBBP1_FOOD_allbrites,FOOD,SB
0,Cortisol_synthesis_and_secretion,SBBP2_FOOD_allbrites,FOOD,SB
70.89,Cortisol_synthesis_and_secretion,SDBP3_FOOD_allbrites,FOOD,SD
15.74,Cortisol_synthesis_and_secretion,SDBP4_FOOD_allbrites,FOOD,SD
9.33,Cushing_syndrome,SBBP1_FOOD_allbrites,FOOD,SB
38.7,Cushing_syndrome,SBBP2_FOOD_allbrites,FOOD,SB
108.6,Cushing_syndrome,SDBP3_FOOD_allbrites,FOOD,SD
50.83,Cushing_syndrome,SDBP4_FOOD_allbrites,FOOD,SD
289.13,Cyanoamino_acid_metabolism,SBBP1_FOOD_allbrites,FOOD,SB
140.16,Cyanoamino_acid_metabolism,SBBP2_FOOD_allbrites,FOOD,SB
364.13,Cyanoamino_acid_metabolism,SDBP3_FOOD_allbrites,FOOD,SD
433.31,Cyanoamino_acid_metabolism,SDBP4_FOOD_allbrites,FOOD,SD
5860.18,Cysteine_and_methionine_metabolism,SBBP1_FOOD_allbrites,FOOD,SB
4872.99,Cysteine_and_methionine_metabolism,SBBP2_FOOD_allbrites,FOOD,SB
5201.91,Cysteine_and_methionine_metabolism,SDBP3_FOOD_allbrites,FOOD,SD
5483.54,Cysteine_and_methionine_metabolism,SDBP4_FOOD_allbrites,FOOD,SD
0,Cytochrome_P450,SBBP1_FOOD_allbrites,FOOD,SB
0,Cytochrome_P450,SBBP2_FOOD_allbrites,FOOD,SB
0,Cytochrome_P450,SDBP3_FOOD_allbrites,FOOD,SD
0,Cytochrome_P450,SDBP4_FOOD_allbrites,FOOD,SD
0,Cytokines_and_neuropeptides,SBBP1_FOOD_allbrites,FOOD,SB
0,Cytokines_and_neuropeptides,SBBP2_FOOD_allbrites,FOOD,SB
0,Cytokines_and_neuropeptides,SDBP3_FOOD_allbrites,FOOD,SD
7.01,Cytokines_and_neuropeptides,SDBP4_FOOD_allbrites,FOOD,SD
254.75,Cytoskeleton_in_muscle_cells,SBBP1_FOOD_allbrites,FOOD,SB
503.84,Cytoskeleton_in_muscle_cells,SBBP2_FOOD_allbrites,FOOD,SB
283.83,Cytoskeleton_in_muscle_cells,SDBP3_FOOD_allbrites,FOOD,SD
218.34,Cytoskeleton_in_muscle_cells,SDBP4_FOOD_allbrites,FOOD,SD
5139.72,Cytoskeleton_proteins,SBBP1_FOOD_allbrites,FOOD,SB
6122.04,Cytoskeleton_proteins,SBBP2_FOOD_allbrites,FOOD,SB
6100.75,Cytoskeleton_proteins,SDBP3_FOOD_allbrites,FOOD,SD
7224.32,Cytoskeleton_proteins,SDBP4_FOOD_allbrites,FOOD,SD
0,Cytosolic_DNA-sensing_pathway,SBBP1_FOOD_allbrites,FOOD,SB
11.19,Cytosolic_DNA-sensing_pathway,SBBP2_FOOD_allbrites,FOOD,SB
0,Cytosolic_DNA-sensing_pathway,SDBP3_FOOD_allbrites,FOOD,SD
0,Cytosolic_DNA-sensing_pathway,SDBP4_FOOD_allbrites,FOOD,SD
2696.09,D-Amino_acid_metabolism,SBBP1_FOOD_allbrites,FOOD,SB
3197.39,D-Amino_acid_metabolism,SBBP2_FOOD_allbrites,FOOD,SB
3306.03,D-Amino_acid_metabolism,SDBP3_FOOD_allbrites,FOOD,SD
3063.16,D-Amino_acid_metabolism,SDBP4_FOOD_allbrites,FOOD,SD
0,Degradation_of_flavonoids,SBBP1_FOOD_allbrites,FOOD,SB
0,Degradation_of_flavonoids,SBBP2_FOOD_allbrites,FOOD,SB
4.96,Degradation_of_flavonoids,SDBP3_FOOD_allbrites,FOOD,SD
0,Degradation_of_flavonoids,SDBP4_FOOD_allbrites,FOOD,SD
866.59,Development_and_regeneration,SBBP1_FOOD_allbrites,FOOD,SB
626.95,Development_and_regeneration,SBBP2_FOOD_allbrites,FOOD,SB
955.57,Development_and_regeneration,SDBP3_FOOD_allbrites,FOOD,SD
988.24,Development_and_regeneration,SDBP4_FOOD_allbrites,FOOD,SD
2979.29,Diabetic_cardiomyopathy,SBBP1_FOOD_allbrites,FOOD,SB
2391.73,Diabetic_cardiomyopathy,SBBP2_FOOD_allbrites,FOOD,SB
4079.52,Diabetic_cardiomyopathy,SDBP3_FOOD_allbrites,FOOD,SD
3980.62,Diabetic_cardiomyopathy,SDBP4_FOOD_allbrites,FOOD,SD
2560.17,Digestive_system,SBBP1_FOOD_allbrites,FOOD,SB
2520.35,Digestive_system,SBBP2_FOOD_allbrites,FOOD,SB
3137.84,Digestive_system,SDBP3_FOOD_allbrites,FOOD,SD
2888.1,Digestive_system,SDBP4_FOOD_allbrites,FOOD,SD
0,Dilated_cardiomyopathy,SBBP1_FOOD_allbrites,FOOD,SB
11.19,Dilated_cardiomyopathy,SBBP2_FOOD_allbrites,FOOD,SB
0,Dilated_cardiomyopathy,SDBP3_FOOD_allbrites,FOOD,SD
0,Dilated_cardiomyopathy,SDBP4_FOOD_allbrites,FOOD,SD
0,Dioxin_degradation,SBBP1_FOOD_allbrites,FOOD,SB
0,Dioxin_degradation,SBBP2_FOOD_allbrites,FOOD,SB
4.4,Dioxin_degradation,SDBP3_FOOD_allbrites,FOOD,SD
0,Dioxin_degradation,SDBP4_FOOD_allbrites,FOOD,SD
0,Diterpenoid_biosynthesis,SBBP1_FOOD_allbrites,FOOD,SB
0,Diterpenoid_biosynthesis,SBBP2_FOOD_allbrites,FOOD,SB
30.56,Diterpenoid_biosynthesis,SDBP3_FOOD_allbrites,FOOD,SD
0,Diterpenoid_biosynthesis,SDBP4_FOOD_allbrites,FOOD,SD
42669.75,DNA_repair_and_recombination_proteins,SBBP1_FOOD_allbrites,FOOD,SB
40031.54,DNA_repair_and_recombination_proteins,SBBP2_FOOD_allbrites,FOOD,SB
40334.12,DNA_repair_and_recombination_proteins,SDBP3_FOOD_allbrites,FOOD,SD
40897.66,DNA_repair_and_recombination_proteins,SDBP4_FOOD_allbrites,FOOD,SD
13198.71,DNA_replication,SBBP1_FOOD_allbrites,FOOD,SB
11180.17,DNA_replication,SBBP2_FOOD_allbrites,FOOD,SB
9221.28,DNA_replication,SDBP3_FOOD_allbrites,FOOD,SD
9672.36,DNA_replication,SDBP4_FOOD_allbrites,FOOD,SD
20612.22,DNA_replication_proteins,SBBP1_FOOD_allbrites,FOOD,SB
18091.04,DNA_replication_proteins,SBBP2_FOOD_allbrites,FOOD,SB
16045.61,DNA_replication_proteins,SDBP3_FOOD_allbrites,FOOD,SD
17596.34,DNA_replication_proteins,SDBP4_FOOD_allbrites,FOOD,SD
0,Dopaminergic_synapse,SBBP1_FOOD_allbrites,FOOD,SB
0,Dopaminergic_synapse,SBBP2_FOOD_allbrites,FOOD,SB
0,Dopaminergic_synapse,SDBP3_FOOD_allbrites,FOOD,SD
0,Dopaminergic_synapse,SDBP4_FOOD_allbrites,FOOD,SD
821.79,Drug_metabolism_-_cytochrome_P450,SBBP1_FOOD_allbrites,FOOD,SB
980.18,Drug_metabolism_-_cytochrome_P450,SBBP2_FOOD_allbrites,FOOD,SB
886.92,Drug_metabolism_-_cytochrome_P450,SDBP3_FOOD_allbrites,FOOD,SD
668.59,Drug_metabolism_-_cytochrome_P450,SDBP4_FOOD_allbrites,FOOD,SD
3692.22,Drug_metabolism_-_other_enzymes,SBBP1_FOOD_allbrites,FOOD,SB
3173.84,Drug_metabolism_-_other_enzymes,SBBP2_FOOD_allbrites,FOOD,SB
3960.99,Drug_metabolism_-_other_enzymes,SDBP3_FOOD_allbrites,FOOD,SD
3732.97,Drug_metabolism_-_other_enzymes,SDBP4_FOOD_allbrites,FOOD,SD
9693.43,Drug_resistance:_antimicrobial,SBBP1_FOOD_allbrites,FOOD,SB
10106.93,Drug_resistance:_antimicrobial,SBBP2_FOOD_allbrites,FOOD,SB
10282.17,Drug_resistance:_antimicrobial,SDBP3_FOOD_allbrites,FOOD,SD
8949.75,Drug_resistance:_antimicrobial,SDBP4_FOOD_allbrites,FOOD,SD
1384.46,Drug_resistance:_antineoplastic,SBBP1_FOOD_allbrites,FOOD,SB
1202.68,Drug_resistance:_antineoplastic,SBBP2_FOOD_allbrites,FOOD,SB
1234.76,Drug_resistance:_antineoplastic,SDBP3_FOOD_allbrites,FOOD,SD
1308.86,Drug_resistance:_antineoplastic,SDBP4_FOOD_allbrites,FOOD,SD
0,ECM-receptor_interaction,SBBP1_FOOD_allbrites,FOOD,SB
0,ECM-receptor_interaction,SBBP2_FOOD_allbrites,FOOD,SB
0,ECM-receptor_interaction,SDBP3_FOOD_allbrites,FOOD,SD
0,ECM-receptor_interaction,SDBP4_FOOD_allbrites,FOOD,SD
28.62,Efferocytosis,SBBP1_FOOD_allbrites,FOOD,SB
0,Efferocytosis,SBBP2_FOOD_allbrites,FOOD,SB
2.72,Efferocytosis,SDBP3_FOOD_allbrites,FOOD,SD
3.68,Efferocytosis,SDBP4_FOOD_allbrites,FOOD,SD
1905.3,Endocrine_and_metabolic_disease,SBBP1_FOOD_allbrites,FOOD,SB
1652.87,Endocrine_and_metabolic_disease,SBBP2_FOOD_allbrites,FOOD,SB
2665.47,Endocrine_and_metabolic_disease,SDBP3_FOOD_allbrites,FOOD,SD
2191.89,Endocrine_and_metabolic_disease,SDBP4_FOOD_allbrites,FOOD,SD
5057.23,Endocrine_system,SBBP1_FOOD_allbrites,FOOD,SB
4414.49,Endocrine_system,SBBP2_FOOD_allbrites,FOOD,SB
5130.78,Endocrine_system,SDBP3_FOOD_allbrites,FOOD,SD
5259.28,Endocrine_system,SDBP4_FOOD_allbrites,FOOD,SD
0,Endocytosis,SBBP1_FOOD_allbrites,FOOD,SB
0,Endocytosis,SBBP2_FOOD_allbrites,FOOD,SB
0,Endocytosis,SDBP3_FOOD_allbrites,FOOD,SD
0,Endocytosis,SDBP4_FOOD_allbrites,FOOD,SD
0,Endometrial_cancer,SBBP1_FOOD_allbrites,FOOD,SB
0,Endometrial_cancer,SBBP2_FOOD_allbrites,FOOD,SB
0,Endometrial_cancer,SDBP3_FOOD_allbrites,FOOD,SD
0,Endometrial_cancer,SDBP4_FOOD_allbrites,FOOD,SD
17545.38,Energy_metabolism,SBBP1_FOOD_allbrites,FOOD,SB
18446.88,Energy_metabolism,SBBP2_FOOD_allbrites,FOOD,SB
19570.99,Energy_metabolism,SDBP3_FOOD_allbrites,FOOD,SD
17595.05,Energy_metabolism,SDBP4_FOOD_allbrites,FOOD,SD
653.63,Environmental_adaptation,SBBP1_FOOD_allbrites,FOOD,SB
600.81,Environmental_adaptation,SBBP2_FOOD_allbrites,FOOD,SB
325.82,Environmental_adaptation,SDBP3_FOOD_allbrites,FOOD,SD
437.67,Environmental_adaptation,SDBP4_FOOD_allbrites,FOOD,SD
31284.43,Environmental_Information_Processing,SBBP1_FOOD_allbrites,FOOD,SB
32274.49,Environmental_Information_Processing,SBBP2_FOOD_allbrites,FOOD,SB
34814.72,Environmental_Information_Processing,SDBP3_FOOD_allbrites,FOOD,SD
30553.19,Environmental_Information_Processing,SDBP4_FOOD_allbrites,FOOD,SD
0,Epithelial_cell_signaling_in_Helicobacter_pylori_infection,SBBP1_FOOD_allbrites,FOOD,SB
0,Epithelial_cell_signaling_in_Helicobacter_pylori_infection,SBBP2_FOOD_allbrites,FOOD,SB
4.68,Epithelial_cell_signaling_in_Helicobacter_pylori_infection,SDBP3_FOOD_allbrites,FOOD,SD
0,Epithelial_cell_signaling_in_Helicobacter_pylori_infection,SDBP4_FOOD_allbrites,FOOD,SD
16.82,Epstein-Barr_virus_infection,SBBP1_FOOD_allbrites,FOOD,SB
17.02,Epstein-Barr_virus_infection,SBBP2_FOOD_allbrites,FOOD,SB
3.85,Epstein-Barr_virus_infection,SDBP3_FOOD_allbrites,FOOD,SD
0,Epstein-Barr_virus_infection,SDBP4_FOOD_allbrites,FOOD,SD
15.88,Estrogen_signaling_pathway,SBBP1_FOOD_allbrites,FOOD,SB
16.68,Estrogen_signaling_pathway,SBBP2_FOOD_allbrites,FOOD,SB
0,Estrogen_signaling_pathway,SDBP3_FOOD_allbrites,FOOD,SD
0,Estrogen_signaling_pathway,SDBP4_FOOD_allbrites,FOOD,SD
0,Ether_lipid_metabolism,SBBP1_FOOD_allbrites,FOOD,SB
0,Ether_lipid_metabolism,SBBP2_FOOD_allbrites,FOOD,SB
12.71,Ether_lipid_metabolism,SDBP3_FOOD_allbrites,FOOD,SD
53.04,Ether_lipid_metabolism,SDBP4_FOOD_allbrites,FOOD,SD
0,Ethylbenzene_degradation,SBBP1_FOOD_allbrites,FOOD,SB
0,Ethylbenzene_degradation,SBBP2_FOOD_allbrites,FOOD,SB
4.67,Ethylbenzene_degradation,SDBP3_FOOD_allbrites,FOOD,SD
0,Ethylbenzene_degradation,SDBP4_FOOD_allbrites,FOOD,SD
0,Excretory_system,SBBP1_FOOD_allbrites,FOOD,SB
0,Excretory_system,SBBP2_FOOD_allbrites,FOOD,SB
0,Excretory_system,SDBP3_FOOD_allbrites,FOOD,SD
0,Excretory_system,SDBP4_FOOD_allbrites,FOOD,SD
898.23,Exopolysaccharide_biosynthesis,SBBP1_FOOD_allbrites,FOOD,SB
526.5,Exopolysaccharide_biosynthesis,SBBP2_FOOD_allbrites,FOOD,SB
867.63,Exopolysaccharide_biosynthesis,SDBP3_FOOD_allbrites,FOOD,SD
601.27,Exopolysaccharide_biosynthesis,SDBP4_FOOD_allbrites,FOOD,SD
10681,Exosome,SBBP1_FOOD_allbrites,FOOD,SB
9607.16,Exosome,SBBP2_FOOD_allbrites,FOOD,SB
12733.94,Exosome,SDBP3_FOOD_allbrites,FOOD,SD
11071.34,Exosome,SDBP4_FOOD_allbrites,FOOD,SD
245.59,Fat_digestion_and_absorption,SBBP1_FOOD_allbrites,FOOD,SB
439.53,Fat_digestion_and_absorption,SBBP2_FOOD_allbrites,FOOD,SB
826.48,Fat_digestion_and_absorption,SDBP3_FOOD_allbrites,FOOD,SD
612.21,Fat_digestion_and_absorption,SDBP4_FOOD_allbrites,FOOD,SD
8770.72,Fatty_acid_biosynthesis,SBBP1_FOOD_allbrites,FOOD,SB
10948.18,Fatty_acid_biosynthesis,SBBP2_FOOD_allbrites,FOOD,SB
9787.16,Fatty_acid_biosynthesis,SDBP3_FOOD_allbrites,FOOD,SD
9895.17,Fatty_acid_biosynthesis,SDBP4_FOOD_allbrites,FOOD,SD
1052.83,Fatty_acid_degradation,SBBP1_FOOD_allbrites,FOOD,SB
1440.68,Fatty_acid_degradation,SBBP2_FOOD_allbrites,FOOD,SB
1744,Fatty_acid_degradation,SDBP3_FOOD_allbrites,FOOD,SD
1280.8,Fatty_acid_degradation,SDBP4_FOOD_allbrites,FOOD,SD
0,Fatty_acid_elongation,SBBP1_FOOD_allbrites,FOOD,SB
0,Fatty_acid_elongation,SBBP2_FOOD_allbrites,FOOD,SB
0,Fatty_acid_elongation,SDBP3_FOOD_allbrites,FOOD,SD
0,Fatty_acid_elongation,SDBP4_FOOD_allbrites,FOOD,SD
0,Fc_gamma_R-mediated_phagocytosis,SBBP1_FOOD_allbrites,FOOD,SB
0,Fc_gamma_R-mediated_phagocytosis,SBBP2_FOOD_allbrites,FOOD,SB
0,Fc_gamma_R-mediated_phagocytosis,SDBP3_FOOD_allbrites,FOOD,SD
0,Fc_gamma_R-mediated_phagocytosis,SDBP4_FOOD_allbrites,FOOD,SD
17,Ferroptosis,SBBP1_FOOD_allbrites,FOOD,SB
36.19,Ferroptosis,SBBP2_FOOD_allbrites,FOOD,SB
11.9,Ferroptosis,SDBP3_FOOD_allbrites,FOOD,SD
0,Ferroptosis,SDBP4_FOOD_allbrites,FOOD,SD
2081.89,Flagellar_assembly,SBBP1_FOOD_allbrites,FOOD,SB
1752.96,Flagellar_assembly,SBBP2_FOOD_allbrites,FOOD,SB
1356.21,Flagellar_assembly,SDBP3_FOOD_allbrites,FOOD,SD
1350.39,Flagellar_assembly,SDBP4_FOOD_allbrites,FOOD,SD
0,Flavonoid_biosynthesis,SBBP1_FOOD_allbrites,FOOD,SB
0,Flavonoid_biosynthesis,SBBP2_FOOD_allbrites,FOOD,SB
4.51,Flavonoid_biosynthesis,SDBP3_FOOD_allbrites,FOOD,SD
0,Flavonoid_biosynthesis,SDBP4_FOOD_allbrites,FOOD,SD
1594,Fluid_shear_stress_and_atherosclerosis,SBBP1_FOOD_allbrites,FOOD,SB
1986.37,Fluid_shear_stress_and_atherosclerosis,SBBP2_FOOD_allbrites,FOOD,SB
1819.05,Fluid_shear_stress_and_atherosclerosis,SDBP3_FOOD_allbrites,FOOD,SD
1640.55,Fluid_shear_stress_and_atherosclerosis,SDBP4_FOOD_allbrites,FOOD,SD
0,Fluorobenzoate_degradation,SBBP1_FOOD_allbrites,FOOD,SB
0,Fluorobenzoate_degradation,SBBP2_FOOD_allbrites,FOOD,SB
0,Fluorobenzoate_degradation,SDBP3_FOOD_allbrites,FOOD,SD
0,Fluorobenzoate_degradation,SDBP4_FOOD_allbrites,FOOD,SD
0,Focal_adhesion,SBBP1_FOOD_allbrites,FOOD,SB
0,Focal_adhesion,SBBP2_FOOD_allbrites,FOOD,SB
0,Focal_adhesion,SDBP3_FOOD_allbrites,FOOD,SD
0,Focal_adhesion,SDBP4_FOOD_allbrites,FOOD,SD
1210.09,Folate_biosynthesis,SBBP1_FOOD_allbrites,FOOD,SB
1137.81,Folate_biosynthesis,SBBP2_FOOD_allbrites,FOOD,SB
